# file...... output/generator_node.csv
# date...... Sun Nov 14 18:05:30 2021
# user...... root
# host...... gentoo
# target.... node 9
# trigger... (none)
# interval.. 1
# limit..... -2147483648
# timestamp,voltage_A,voltage_B,voltage_C,voltage_AB,voltage_BC,voltage_CA,current_A,current_B,current_C,power_A,power_B,power_C,measured_angle_A,measured_frequency_A,measured_angle_B,measured_frequency_B,measured_angle_C,measured_frequency_C,measured_frequency
2019-09-30 01:22:18 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:19 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:20 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:21 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:22 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:23 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:24 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:25 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:26 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:27 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:28 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:29 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:30 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:31 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:32 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:33 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:34 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:35 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:36 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:37 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:38 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:39 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:40 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:41 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:42 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:43 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:44 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:45 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:46 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:47 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:48 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:49 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:50 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:51 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:52 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:53 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:54 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:55 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:56 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:57 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:58 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:22:59 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:00 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:01 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:02 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:03 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:04 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:05 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:06 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:07 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:08 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:09 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:10 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:11 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:12 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:13 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:14 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:15 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:16 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:17 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:18 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:19 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:20 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:21 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:22 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:23 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:24 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:25 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:26 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:27 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:28 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:29 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:30 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:31 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:32 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:33 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:34 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:35 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:36 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:37 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:38 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:39 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:40 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:41 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:42 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:43 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:44 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:45 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:46 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:47 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:48 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:49 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:50 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:51 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:52 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
2019-09-30 01:23:53 GMT,+6345.44+0.00609625d,+6354.17-119.987d,+6353.11+119.981d,+10997.8+30.0322d,+11006.6-90.006d,+10995.9+149.973d,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0+0i,+0,+50,+0,+50,+0,+50,+50
